CLIENTNUM,review,date,City,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,sentiment_result,sentiment_label,sentiment_score,sentiment_numeric,review_lower,category,nps_category,nps_summary,nps_value
713929533,"I lost my card and ordered a new one and a half months ago, which did not arrive argos claims that the postman delivered to the wrong address dont really understand how he managed that if every door has a number. Since this its been 3 weeks have passed and still nothing. Poor costumer service trying phone them is almost impossible they just hang up claiming I have a poor signal , even if I have full. Please Argos respond and let me know WHERE IS MY CARD",14-Sep-22,Bathurst,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0,0.99137,0.00863,Involuntary,22647,1887.25,0.0,Low Risk,475.0,1,1,2023-03-15 22:36:53.097889,11017.17,No,0,475.0,Ca,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.9996905326843262}",NEGATIVE,0.9996905326843262,-0.9996905326843262,"i lost my card and ordered a new one and a half months ago, which did not arrive argos claims that the postman delivered to the wrong address dont really understand how he managed that if every door has a number. since this its been 3 weeks have passed and still nothing. poor costumer service trying phone them is almost impossible they just hang up claiming i have a poor signal , even if i have full. please argos respond and let me know where is my card",Other,Detractor,93.66812227074236,0
770024733,HOW MUCH LATER ? WHEN YOU CAN CHARGE ME A DEFAULT PAYMENT?,6-Sep-22,Clarenville,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1,2,3,1699.0,0,1699.0,0.602,2520,49,0.531,0.0,0.99495,0.00505,Involuntary,44473,3706.0833333333335,0.0,Low Risk,569.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,569.0,B,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.998969554901123}",NEGATIVE,0.998969554901123,-0.998969554901123,how much later ? when you can charge me a default payment?,Other,Detractor,93.66812227074236,0
780105483,I HAVE THE GRAND SUM I OWE YOU OF YES WAIT FOR IT..........£1.57............. ONE POUND FIFTY SEVEN PENCE. I HAVE TRIED TO PAY THIS MASSIVE AMOUNT I OWE YOU ON LINE. I TOTALLY REFUSE TO MAKE AND PAY FOR A PHONE CALL WHICH WOULD COST MORE THAN I OWE YOU BUT YOU KEEP TELLING ME THE ON LINE SITE IS HAVING PROBLEMS COME BACK LATER!!!!!!!!!!!!!!,6-Sep-23,Val-d'Or,Attrited Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222,0.99819,0.0018132,Involuntary,23870,1989.1666666666667,18.952660242982823,Low Risk,606.0,1,1,2023-12-02 22:36:53.097924,10284.7,No,0,606.0,Ba,bad,bad,125.4,"{'label': 'NEGATIVE', 'score': 0.9964806437492371}",NEGATIVE,0.9964806437492371,-0.9964806437492371,i have the grand sum i owe you of yes wait for it..........£1.57............. one pound fifty seven pence. i have tried to pay this massive amount i owe you on line. i totally refuse to make and pay for a phone call which would cost more than i owe you but you keep telling me the on line site is having problems come back later!!!!!!!!!!!!!!,Technical Issues,Detractor,93.66812227074236,0
715146558,Incompetent company.,27-Aug-22,Summerside,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0,0.99432,0.00568,Involuntary,38039,3169.9166666666665,0.0,Low Risk,698.0,1,1,2023-03-22 22:36:53.097936,13523.62,No,0,698.0,Baa,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.9990371465682983}",NEGATIVE,0.9990371465682983,-0.9990371465682983,incompetent company.,Other,Detractor,93.66812227074236,0
712479633,Had an argos card for many years card still valid argos closed my account with no communication from them have spent thousands never defaulted if this is how you treat loyal customers you know you wont get any business from me ever again.,27-Aug-23,Yarmouth,Attrited Customer,31,F,1,,Single,Less than $40K,Blue,20,3,1,2,1695.0,0,1695.0,0.561,2428,43,0.593,0.0,0.98271,0.01729,Involuntary,37047,3087.25,0.0,Low Risk,684.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,534.0,Caa,bad,bad,50.0,"{'label': 'POSITIVE', 'score': 0.829431414604187}",POSITIVE,0.829431414604187,0.829431414604187,had an argos card for many years card still valid argos closed my account with no communication from them have spent thousands never defaulted if this is how you treat loyal customers you know you wont get any business from me ever again.,Attrition Intent,Promoter,6.331877729257641,0
717575958,No one is picking up the phone? What is going on? Tried to reach them for 3 consecutive days and no luck,31-Dec-21,Selkirk,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694.0,479,1215.0,0.838,2349,42,0.312,0.283,0.99702,0.00298315,Involuntary,58303,4858.583333333333,9.858840882973432,Low Risk,499.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,349.0,C,bad,bad,145.8,"{'label': 'NEGATIVE', 'score': 0.9992764592170715}",NEGATIVE,0.9992764592170715,-0.9992764592170715,no one is picking up the phone? what is going on? tried to reach them for 3 consecutive days and no luck,Other,Detractor,93.66812227074236,0
718263108,"argos bought a pay april ater item then a month after bought a smaller gift. went to pay smallergift and its come off the item for pay later april4 months away. this is how argos gets you. its unfair. they are trying to force you to make the wrong sale so they can chargbe you 15 to 20 pounds on a item that like 30 pounds. ill be paying it all off tomorow and deleting my account as i know theyll have a excuse. itll be, you have to wait for statement, instead of well done for paying early. Amazing that next and very both dont do this.",29-Dec-21,High River,Attrited Customer,44,F,3,,Divorced,Less than $40K,Blue,32,3,3,2,1693.0,1457,236.0,0.919,2829,42,0.615,0.861,0.99515,0.00484967,Involuntary,31234,2602.833333333333,55.97746045975539,High Risk,663.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,663.0,Baa,good,good,341.40000000000003,"{'label': 'NEGATIVE', 'score': 0.9992853999137878}",NEGATIVE,0.9992853999137878,-0.9992853999137878,"argos bought a pay april ater item then a month after bought a smaller gift. went to pay smallergift and its come off the item for pay later april4 months away. this is how argos gets you. its unfair. they are trying to force you to make the wrong sale so they can chargbe you 15 to 20 pounds on a item that like 30 pounds. ill be paying it all off tomorow and deleting my account as i know theyll have a excuse. itll be, you have to wait for statement, instead of well done for paying early. amazing that next and very both dont do this.",Other,Detractor,93.66812227074236,0
718296558,NEVER USE!!,18-Dec-21,Truro,Attrited Customer,44,F,4,,Married,$40K - $60K,Blue,31,4,3,5,1691.0,1327,364.0,0.774,2345,33,0.435,0.785,0.99903,0.00097,Involuntary,55861,4655.083333333333,28.50647142013212,Low Risk,588.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,588.0,B,bad,bad,315.40000000000003,"{'label': 'POSITIVE', 'score': 0.9909760355949402}",POSITIVE,0.9909760355949402,0.9909760355949402,never use!!,Other,Promoter,6.331877729257641,0
771723408,SERVICE IS TERRIBLE,18-Dec-22,Clarenville,Attrited Customer,37,F,2,,Single,Less than $40K,Blue,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0,0.99722,0.00277723,Involuntary,36141,3011.75,0.0,Low Risk,636.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,636.0,Ba,bad,bad,50.0,"{'label': 'NEGATIVE', 'score': 0.9996811151504517}",NEGATIVE,0.9996811151504517,-0.9996811151504517,service is terrible,Other,Detractor,93.66812227074236,0
712163433,COMPALINTS TEAM AND PROCESS IS A JOKE,18-Dec-23,Sept-ÃÅ½les,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382,0.99714,0.00286097,Involuntary,53844,4487.0,14.35257410296412,Low Risk,511.0,1,3,2021-04-02 22:36:53.097994,19169.03,No,0,511.0,Caa,good,good,178.8,"{'label': 'NEGATIVE', 'score': 0.9990503191947937}",NEGATIVE,0.9990503191947937,-0.9990503191947937,compalints team and process is a joke,Other,Detractor,93.66812227074236,0
712953483,"Apparently it's my fault the monthly payment never went through when they had a problem there end not mine ""which they admitted"" and in turn have put missed payments on my credit file!",18-Dec-25,Innisfil,Attrited Customer,64,F,0,Graduate,Single,Less than $40K,Blue,36,1,3,4,1682.0,0,1682.0,0.75,1811,39,0.5,0.0,0.99775,0.00225216,Involuntary,34497,2874.75,0.0,Low Risk,613.0,1,4,2023-07-21 22:36:53.098016,3051.26,No,0,613.0,Ba,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.9990217685699463}",NEGATIVE,0.9990217685699463,-0.9990217685699463,"apparently it's my fault the monthly payment never went through when they had a problem there end not mine ""which they admitted"" and in turn have put missed payments on my credit file!",Technical Issues,Detractor,93.66812227074236,0
719894433,In my own work I deal with the general public and I would never speak to any of my clients the way some of there staff have spoken to me its horrendous!,18-Dec-27,Terrace,Attrited Customer,43,F,4,,Married,Less than $40K,Blue,24,6,2,3,1679.0,951,728.0,0.706,2492,43,0.593,0.566,0.99549,0.00451007,Involuntary,37417,3118.083333333333,30.49950557233343,Low Risk,505.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,355.0,C,bad,bad,240.2,"{'label': 'NEGATIVE', 'score': 0.8701070547103882}",NEGATIVE,0.8701070547103882,-0.8701070547103882,in my own work i deal with the general public and i would never speak to any of my clients the way some of there staff have spoken to me its horrendous!,Other,Detractor,93.66812227074236,0
773228133,"I have asked for them to send me a copy of the call recordings, they said they did but never got it ??",18-Dec-29,Camrose,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,1677.0,0,1677.0,0.869,2437,41,0.708,0.0,0.99129,0.00871,Involuntary,36948,3079.0,0.0,Low Risk,667.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,667.0,Baa,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.9995326995849609}",NEGATIVE,0.9995326995849609,-0.9995326995849609,"i have asked for them to send me a copy of the call recordings, they said they did but never got it ??",Other,Detractor,93.66812227074236,0
785285883,I understand this is a company called HOME RETAIL GROUP?,18-Dec-31,Ottawa,Attrited Customer,49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0,0.99814,0.00186317,Involuntary,31419,2618.25,0.0,Low Risk,689.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,539.0,Caa,bad,bad,50.0,"{'label': 'NEGATIVE', 'score': 0.9979228377342224}",NEGATIVE,0.9979228377342224,-0.9979228377342224,i understand this is a company called home retail group?,Other,Detractor,93.66812227074236,0
809626983,DO YOUR SELF A FAVOUR and get well known low interest rate credit card instead I did and had no issues at all!,18-Dec-33,Edmonton,Attrited Customer,48,F,3,High School,Married,Less than $40K,Blue,43,3,3,3,1670.0,0,1670.0,0.707,2790,37,0.321,0.0,0.99673,0.00326528,Involuntary,33985,2832.083333333333,0.0,Low Risk,470.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,470.0,Ca,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.9867701530456543}",NEGATIVE,0.9867701530456543,-0.9867701530456543,do your self a favour and get well known low interest rate credit card instead i did and had no issues at all!,High Rate / Fees,Detractor,93.66812227074236,0
718303683,"Dont bother, you will almost always get rejected!",11-Dec-21,Rimouski,Attrited Customer,36,F,2,Graduate,Married,Less than $40K,Blue,23,4,2,2,1666.0,813,853.0,0.813,2622,60,0.818,0.488,0.99129,0.00871,Voluntary,27919,2326.583333333333,34.94394498370285,Low Risk,654.0,1,1,2021-04-23 22:36:53.098091,6978.2,No,0,654.0,Baa,good,good,212.6,"{'label': 'NEGATIVE', 'score': 0.9977757334709167}",NEGATIVE,0.9977757334709167,-0.9977757334709167,"dont bother, you will almost always get rejected!",Other,Detractor,93.66812227074236,0
708266883,"Rather shop at currys where they will give me a much higher credit limit and trust me! Always paid my bills on time never missed a payment. Stay away! Couldnt even get approved for £169, I ended up paying in full in the end! Shocking customer service, rejected before even actually properly checking a customers record. Big purchases will now go through currys anyway as they clearly trust me more than this store does, accepted far above.",11-Dec-21,Trail,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,0.9948,0.0052,Involuntary,37783,3148.583333333333,0.0,Low Risk,588.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,438.0,Ca,bad,bad,50.0,"{'label': 'NEGATIVE', 'score': 0.7658351063728333}",NEGATIVE,0.7658351063728333,-0.7658351063728333,"rather shop at currys where they will give me a much higher credit limit and trust me! always paid my bills on time never missed a payment. stay away! couldnt even get approved for £169, i ended up paying in full in the end! shocking customer service, rejected before even actually properly checking a customers record. big purchases will now go through currys anyway as they clearly trust me more than this store does, accepted far above.",Poor Customer Service,Detractor,93.66812227074236,0
710116833,"I have been trying to pay my Argos card now for three days Im going round in circles I have phoned every number there is used live chat , I have now emailed head office , Im late with my payment and I was on a debt plan , Im at my wits end I cannot even get to speak to anyone and Im just cut off , please dont use this company the services is horrendous,.",7-Dec-21,Spruce Grove,Attrited Customer,59,F,1,High School,Single,$40K - $60K,Blue,36,5,3,3,1665.0,0,1665.0,1.01,2748,40,0.333,0.0,0.99639,0.00360858,Voluntary,42058,3504.833333333333,0.0,Low Risk,590.0,1,2,2025-02-18 22:36:53.098123,15230.01,No,0,590.0,B,good,good,50.0,"{'label': 'NEGATIVE', 'score': 0.9995197057723999}",NEGATIVE,0.9995197057723999,-0.9995197057723999,"i have been trying to pay my argos card now for three days im going round in circles i have phoned every number there is used live chat , i have now emailed head office , im late with my payment and i was on a debt plan , im at my wits end i cannot even get to speak to anyone and im just cut off , please dont use this company the services is horrendous,.",Other,Detractor,93.66812227074236,0
779084208,"The problem with the Argos card is that it seems to have been set up to trap people in debt. Other 'shops' in the same sector (AO, Very, Currys) offer between 12 months and 36 months for large purchases. Argos offer 6 months. On laptops costing between £1500 and £3000 this is ridiculous for the majority of people. The aim seems to get people off BNPL onto (very) high interest_bearing 'normal' credit. Since Sainsburys have taken over the situation is worsening. Even the maximum 12 months interest free periods are few and far between. It's a cut throat explotative way to run a business.... and certainly not one that is putting customers first. Argos.... your people are lovely. Your buyers have a good grasp of the market. Your pricing is competitive (even if you do not price match). But.... this transparent way of pushing people into debt with restrictive credit terms on large purchases is plainly wrong, if not immoral. It's a shame ... and does little for your reputation. If you arebgoing to offer credit....make it fair.",22-Nov-21,Moose Jaw,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369,0.99137,0.00863,Involuntary,35157,2929.75,20.923286969877974,Low Risk,578.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,578.0,B,good,good,172.60000000000002,"{'label': 'NEGATIVE', 'score': 0.9989836812019348}",NEGATIVE,0.9989836812019348,-0.9989836812019348,"the problem with the argos card is that it seems to have been set up to trap people in debt. other 'shops' in the same sector (ao, very, currys) offer between 12 months and 36 months for large purchases. argos offer 6 months. on laptops costing between £1500 and £3000 this is ridiculous for the majority of people. the aim seems to get people off bnpl onto (very) high interest_bearing 'normal' credit. since sainsburys have taken over the situation is worsening. even the maximum 12 months interest free periods are few and far between. it's a cut throat explotative way to run a business.... and certainly not one that is putting customers first. argos.... your people are lovely. your buyers have a good grasp of the market. your pricing is competitive (even if you do not price match). but.... this transparent way of pushing people into debt with restrictive credit terms on large purchases is plainly wrong, if not immoral. it's a shame ... and does little for your reputation. if you arebgoing to offer credit....make it fair.",Technical Issues,Detractor,93.66812227074236,0
