CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,Income_Category_Inferred,Income_Category_Complete
714962658,Attrited Customer,35,M,2,,Single,Less than $40K,Blue,36,5,3,3,1931.0,0,1931.0,0.862,2482.0,40.0,0.6,0.0,0.997,0.00299743,Involuntary,28601.0,2383.4166666666665,0.0,Low Risk,525.0,0,0,,0.0,Yes,1,375.0,C,bad,bad,50.0,Less than $40K,Less than $40K
718452633,Attrited Customer,35,F,4,Graduate,Married,,Blue,36,4,3,3,1931.0,0,1931.0,0.695,2569.0,46.0,0.394,0.0,0.99686,0.00314112,Involuntary,25363.0,2113.5833333333335,0.0,Low Risk,506.0,0,0,,0.0,Yes,1,356.0,C,bad,bad,50.0,Less than $40K,Less than $40K
713563383,Existing Customer,50,F,3,,Single,Less than $40K,Blue,36,1,3,3,1930.0,952,978.0,0.67,3862.0,80.0,0.818,0.493,0.00034503,0.99965,Existing Customer,36784.0,3065.3333333333335,31.056981296215746,Low Risk,607.0,0,0,,0.0,No,0,607.0,Ba,good,good,240.4,Less than $40K,Less than $40K
711626658,Attrited Customer,62,F,1,High School,Single,Less than $40K,Blue,36,2,3,4,1930.0,0,1930.0,0.331,1971.0,45.0,0.25,0.0,0.99788,0.00211827,Voluntary,36718.0,3059.8333333333335,0.0,Low Risk,810.0,0,0,,0.0,No,0,810.0,Aaa,good,good,50.0,Less than $40K,Less than $40K
710542983,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,21,4,6,0,1930.0,0,1930.0,0.815,5033.0,87.0,0.582,0.0,5.49e-05,0.99995,Existing Customer,26099.0,2174.9166666666665,0.0,Low Risk,677.0,0,0,,0.0,No,0,677.0,Baa,good,good,50.0,Less than $40K,Less than $40K
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929.0,1673,256.0,0.835,857.0,36.0,1.118,0.867,0.99671,0.00329379,Involuntary,32424.0,2702.0,61.917098445595855,High Risk,556.0,0,0,,0.0,Yes,1,406.0,Ca,bad,bad,384.6,Less than $40K,Less than $40K
715449333,Existing Customer,55,F,3,,Married,$40K - $60K,Blue,47,5,2,0,1929.0,1540,389.0,1.142,2354.0,50.0,0.786,0.798,4.79e-05,0.99995,Existing Customer,52821.0,4401.75,34.98608507979781,Low Risk,575.0,1,2,2024-07-14 22:37:53.649529,4948.81,No,0,575.0,B,good,good,358.0,Less than $40K,$40K - $60K
713750583,Existing Customer,55,F,1,College,,Less than $40K,Blue,36,4,2,4,1928.0,1125,803.0,0.911,2190.0,30.0,0.667,0.584,0.00029801,0.9997,Existing Customer,30651.0,2554.25,44.04423999216991,Medium Risk,658.0,0,0,,0.0,No,0,658.0,Baa,good,good,275.0,Less than $40K,Less than $40K
709836258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127.0,81.0,0.653,0.694,5.78e-05,0.99994,Existing Customer,31563.0,2630.25,50.83166999334664,High Risk,546.0,1,5,2022-05-15 22:37:53.649544,2201.08,No,0,546.0,Caa,good,good,317.40000000000003,Less than $40K,Less than $40K
720016308,Existing Customer,62,F,1,,Single,Less than $40K,Blue,54,4,2,2,1927.0,1319,608.0,0.672,4199.0,77.0,0.75,0.684,0.00011743,0.99988,Existing Customer,25689.0,2140.75,61.613920355015765,High Risk,523.0,0,0,,0.0,No,0,523.0,Caa,good,good,313.8,Less than $40K,Less than $40K
771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926.0,879,1047.0,0.536,4385.0,71.0,0.614,0.456,0.00054115,0.99946,Existing Customer,20650.0,1720.8333333333333,51.07990314769976,High Risk,564.0,0,0,,0.0,No,0,564.0,B,good,good,225.8,Less than $40K,Less than $40K
713257083,Existing Customer,46,F,4,,Married,$40K - $60K,Blue,36,1,3,1,1925.0,1202,723.0,0.518,4343.0,66.0,0.737,0.624,0.00012505,0.99987,Existing Customer,42499.0,3541.5833333333335,33.93962210875549,Low Risk,640.0,0,0,,0.0,No,0,640.0,Ba,good,good,290.4,Less than $40K,$40K - $60K
778929783,Attrited Customer,40,M,3,Graduate,Divorced,$80K - $120K,Blue,22,2,2,3,1925.0,0,1925.0,0.672,781.0,28.0,0.75,0.0,0.99499,0.00501,Involuntary,109774.0,9147.833333333334,0.0,Low Risk,605.0,0,0,,0.0,Yes,1,455.0,Ca,bad,bad,50.0,Less than $40K,$80K - $120K
780307233,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,30,5,2,3,1924.0,1471,453.0,1.485,3521.0,58.0,1.0,0.765,0.00022525,0.99977,Existing Customer,34659.0,2888.25,50.930494243919334,High Risk,619.0,1,2,2024-09-22 22:37:53.649559,12259.96,No,0,619.0,Ba,good,good,344.2,Less than $40K,Less than $40K
717637908,Existing Customer,36,F,2,College,,Less than $40K,Blue,23,4,3,3,1924.0,971,953.0,0.806,4951.0,96.0,0.6,0.505,0.00029411,0.99971,Existing Customer,26904.0,2242.0,43.30954504906334,Medium Risk,756.0,0,0,,0.0,No,0,756.0,Aa,good,good,244.2,Less than $40K,Less than $40K
788675658,Existing Customer,39,F,2,,Single,Less than $40K,Blue,29,6,2,4,1923.0,845,1078.0,0.587,1670.0,37.0,0.682,0.439,0.00035894,0.99964,Existing Customer,26357.0,2196.4166666666665,38.47175323443488,Medium Risk,653.0,0,0,,0.0,No,0,653.0,Baa,good,good,219.0,Less than $40K,Less than $40K
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1,1922.0,1124,798.0,0.766,8049.0,76.0,0.434,0.585,0.00013987,0.99986,Existing Customer,64484.0,5373.666666666667,20.916816574654177,Low Risk,505.0,0,0,,0.0,No,0,505.0,Caa,good,good,274.8,Less than $40K,$60K - $80K
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,43,3,2,3,1922.0,710,1212.0,0.951,2920.0,46.0,1.421,0.369,0.00019519,0.9998,Existing Customer,46381.0,3865.0833333333335,18.369590996313146,Low Risk,657.0,0,0,,0.0,No,0,657.0,Baa,good,good,192.0,Less than $40K,$40K - $60K
721410858,Existing Customer,54,F,4,High School,Single,Less than $40K,Blue,36,1,3,0,1921.0,1334,587.0,0.694,4512.0,90.0,0.765,0.694,6.77e-05,0.99993,Existing Customer,28050.0,2337.5,57.06951871657754,High Risk,490.0,0,0,,0.0,No,0,490.0,Ca,good,good,316.8,Less than $40K,Less than $40K
717443658,Existing Customer,37,F,0,Graduate,Divorced,$40K - $60K,Blue,28,4,3,1,1920.0,0,1920.0,0.688,4715.0,81.0,0.841,0.0,9.31e-05,0.99991,Existing Customer,50955.0,4246.25,0.0,Low Risk,481.0,0,0,,0.0,No,0,481.0,Ca,good,good,50.0,Less than $40K,$40K - $60K
710163633,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,3,3,2,1919.0,867,1052.0,0.741,4996.0,92.0,0.704,0.452,0.00018864,0.99981,Existing Customer,51903.0,4325.25,20.04508409918502,Low Risk,464.0,1,5,2024-01-02 22:37:53.649574,10662.19,No,0,464.0,Ca,good,good,223.4,Less than $40K,$40K - $60K
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919.0,774,1145.0,0.965,1505.0,33.0,0.737,0.403,5.56e-05,0.99994,Existing Customer,44104.0,3675.3333333333335,21.05931434790495,Low Risk,511.0,0,0,,0.0,No,0,511.0,Caa,good,good,204.8,Less than $40K,$40K - $60K
721424583,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,26,4,2,3,1918.0,900,1018.0,0.873,4237.0,76.0,0.9,0.469,0.00017468,0.99983,Existing Customer,23918.0,1993.1666666666667,45.154277113471025,Medium Risk,604.0,0,0,,0.0,No,0,604.0,Ba,good,good,230.0,Less than $40K,Less than $40K
708804633,Attrited Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916.0,0,1916.0,1.041,2888.0,39.0,0.444,0.0,0.99397,0.00603,Involuntary,37901.0,3158.4166666666665,0.0,Low Risk,681.0,1,4,2020-10-16 22:37:53.649589,10571.83,Yes,1,531.0,Caa,bad,bad,50.0,Less than $40K,Less than $40K
714943233,Existing Customer,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2,2,1915.0,1545,370.0,0.775,3911.0,80.0,0.778,0.807,0.00016471,0.99984,Existing Customer,43852.0,3654.3333333333335,42.27857338319802,Medium Risk,733.0,1,4,2024-04-24 22:37:53.649604,2625.66,No,0,733.0,A,good,good,359.0,Less than $40K,$40K - $60K
714276408,Attrited Customer,52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915.0,1445,470.0,0.374,2264.0,39.0,0.56,0.755,0.99691,0.00308778,Voluntary,49674.0,4139.5,34.90759753593429,Low Risk,732.0,0,0,,0.0,No,0,732.0,A,good,good,339.0,Less than $40K,$40K - $60K
718352358,Attrited Customer,49,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,2,1914.0,0,1914.0,0.677,2687.0,41.0,0.414,0.0,0.99547,0.00453174,Involuntary,30820.0,2568.3333333333335,0.0,Low Risk,573.0,1,2,2023-12-11 22:37:53.649619,10130.76,No,0,573.0,B,bad,bad,50.0,Less than $40K,Less than $40K
712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,34,2,2,1,1913.0,1405,508.0,0.699,7265.0,80.0,0.905,0.734,6.92e-05,0.99993,Existing Customer,41912.0,3492.6666666666665,40.22714258446268,Medium Risk,658.0,0,0,,0.0,No,0,658.0,Baa,good,good,331.0,Less than $40K,$40K - $60K
714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448.0,22.0,1.0,0.665,1.96e-05,0.99998,Existing Customer,20924.0,1743.6666666666667,72.94972280634677,High Risk,769.0,0,0,,0.0,No,0,769.0,Aa,good,good,304.4,Less than $40K,Less than $40K
789454683,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36,4,2,2,1912.0,1281,631.0,0.693,5046.0,79.0,0.717,0.67,0.00011482,0.99989,Existing Customer,45445.0,3787.0833333333335,33.8255033557047,Low Risk,636.0,0,0,,0.0,No,0,636.0,Ba,good,good,306.2,Less than $40K,$40K - $60K
717870108,Existing Customer,46,F,4,,,$40K - $60K,Blue,37,6,4,2,1912.0,1172,740.0,0.827,4841.0,81.0,0.884,0.613,0.00025058,0.99975,Existing Customer,46019.0,3834.9166666666665,30.561289901997,Low Risk,579.0,0,0,,0.0,No,0,579.0,B,good,good,284.4,Less than $40K,$40K - $60K
720570333,Existing Customer,48,F,3,College,Married,Less than $40K,Blue,36,5,3,0,1912.0,1163,749.0,0.871,4786.0,81.0,0.723,0.608,6.69e-05,0.99993,Existing Customer,38294.0,3191.1666666666665,36.444351595550216,Medium Risk,576.0,0,0,,0.0,No,0,576.0,B,good,good,282.6,Less than $40K,Less than $40K
715736283,Existing Customer,55,F,4,Doctorate,Single,Less than $40K,Blue,44,3,1,1,1912.0,0,1912.0,0.783,4666.0,98.0,0.719,0.0,5.04e-05,0.99995,Existing Customer,33117.0,2759.75,0.0,Low Risk,741.0,1,1,2023-07-22 22:37:53.649634,3431.94,No,0,741.0,A,good,good,50.0,Less than $40K,Less than $40K
715309083,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,2,1912.0,0,1912.0,0.728,4851.0,87.0,0.642,0.0,0.00017987,0.99982,Existing Customer,23619.0,1968.25,0.0,Low Risk,563.0,0,0,,0.0,No,0,563.0,B,good,good,50.0,Less than $40K,Less than $40K
709405758,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,28,4,3,2,1911.0,1217,694.0,0.363,1965.0,49.0,0.256,0.637,0.00017987,0.99982,Existing Customer,69338.0,5778.166666666667,21.062043900891286,Low Risk,648.0,0,0,,0.0,No,0,648.0,Ba,good,good,293.4,Less than $40K,$60K - $80K
720079758,Existing Customer,46,F,3,Uneducated,Single,,Blue,42,6,4,2,1910.0,1431,479.0,0.851,5253.0,82.0,0.745,0.749,0.00023192,0.99977,Existing Customer,21687.0,1807.25,79.18107622077743,High Risk,462.0,1,2,2021-10-12 22:37:53.649648,8731.23,No,0,462.0,Ca,good,good,336.2,Less than $40K,Less than $40K
712142733,Existing Customer,37,F,3,Post-Graduate,Married,Less than $40K,Blue,26,5,3,2,1910.0,1164,746.0,0.744,2028.0,39.0,1.053,0.609,0.00021962,0.99978,Existing Customer,26845.0,2237.0833333333335,52.03203576084932,High Risk,720.0,0,0,,0.0,No,0,720.0,A,good,good,282.8,Less than $40K,Less than $40K
788621658,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,37,6,3,2,1909.0,1753,156.0,0.788,1457.0,24.0,0.6,0.918,0.00016415,0.99984,Existing Customer,64546.0,5378.833333333333,32.590710501038025,Low Risk,538.0,1,3,2022-02-26 22:37:53.649664,1712.17,No,0,538.0,Caa,good,good,400.6,Less than $40K,$60K - $80K
711606558,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,39,5,2,2,1909.0,866,1043.0,0.88,4697.0,83.0,0.844,0.454,0.00010386,0.9999,Existing Customer,31614.0,2634.5,32.8715126209907,Low Risk,664.0,0,0,,0.0,No,0,664.0,Baa,good,good,223.2,Less than $40K,Less than $40K
818497758,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,4,1,3,1906.0,1271,635.0,0.574,1343.0,37.0,0.682,0.667,9.61e-05,0.9999,Existing Customer,27293.0,2274.4166666666665,55.882460704209876,High Risk,727.0,0,0,,0.0,No,0,727.0,A,good,good,304.20000000000005,Less than $40K,Less than $40K
712311258,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,0.932,4634.0,54.0,0.862,0.661,0.00032275,0.99968,Existing Customer,57904.0,4825.333333333333,26.0914617297596,Low Risk,652.0,0,0,,0.0,No,0,652.0,Baa,good,good,301.8,Less than $40K,$40K - $60K
719590458,Attrited Customer,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905.0,0,1905.0,0.845,3120.0,46.0,0.586,0.0,0.99686,0.00314112,Involuntary,23192.0,1932.6666666666667,0.0,Low Risk,648.0,0,0,,0.0,Yes,1,498.0,Ca,bad,bad,50.0,Less than $40K,Less than $40K
708635058,Existing Customer,53,F,0,High School,Single,Less than $40K,Blue,44,4,1,1,1904.0,886,1018.0,0.695,4798.0,85.0,0.809,0.465,2.77e-05,0.99997,Existing Customer,21983.0,1831.9166666666667,48.364645407815125,Medium Risk,523.0,0,0,,0.0,No,0,523.0,Caa,good,good,227.2,Less than $40K,Less than $40K
778740708,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,27,3,3,2,1902.0,962,940.0,0.534,4203.0,69.0,0.725,0.506,0.00018665,0.99981,Existing Customer,23042.0,1920.1666666666667,50.09981772415588,High Risk,474.0,0,0,,0.0,No,0,474.0,Ca,good,good,242.4,Less than $40K,Less than $40K
708494583,Existing Customer,49,F,3,Uneducated,Divorced,Less than $40K,Blue,36,4,1,3,1902.0,0,1902.0,0.693,3731.0,53.0,0.893,0.0,9.88e-05,0.9999,Existing Customer,36209.0,3017.4166666666665,0.0,Low Risk,550.0,0,0,,0.0,No,0,550.0,B,good,good,50.0,Less than $40K,Less than $40K
755943033,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,27,4,1,1,1901.0,1176,725.0,0.612,2450.0,52.0,0.857,0.619,3.32e-05,0.99997,Existing Customer,35796.0,2983.0,39.42339926248743,Medium Risk,625.0,0,0,,0.0,No,0,625.0,Ba,good,good,285.20000000000005,Less than $40K,Less than $40K
709879458,Existing Customer,54,F,3,Doctorate,Married,,Blue,46,2,2,3,1900.0,1376,524.0,0.89,1881.0,45.0,0.607,0.724,0.00028744,0.99971,Existing Customer,33250.0,2770.8333333333335,49.66015037593985,High Risk,566.0,0,0,,0.0,No,0,566.0,B,good,good,325.2,Less than $40K,Less than $40K
794507133,Attrited Customer,37,F,2,Doctorate,Single,$40K - $60K,Blue,18,4,1,3,1900.0,0,1900.0,0.776,2880.0,46.0,0.353,0.0,0.9926,0.0074,Involuntary,51504.0,4292.0,0.0,Low Risk,600.0,0,0,,0.0,No,0,600.0,Ba,good,good,50.0,Less than $40K,$40K - $60K
753365883,Attrited Customer,44,F,3,,Single,,Blue,37,3,2,3,1900.0,0,1900.0,0.864,2298.0,45.0,0.452,0.0,0.99544,0.00455805,Voluntary,29661.0,2471.75,0.0,Low Risk,507.0,1,1,2022-03-23 22:37:53.649679,17209.41,No,0,507.0,Caa,good,good,50.0,Less than $40K,Less than $40K
755661933,Attrited Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,41,5,3,3,1899.0,671,1228.0,0.736,2434.0,45.0,0.406,0.353,0.99683,0.00317458,Involuntary,44133.0,3677.75,18.24485079192441,Low Risk,662.0,0,0,,0.0,No,0,662.0,Baa,good,good,184.2,Less than $40K,$40K - $60K
716733933,Existing Customer,42,F,2,High School,Married,,Blue,30,5,3,2,1898.0,725,1173.0,0.664,5051.0,64.0,1.065,0.382,0.00017486,0.99983,Existing Customer,37261.0,3105.0833333333335,23.348809747457125,Low Risk,615.0,0,0,,0.0,No,0,615.0,Ba,good,good,195.0,Less than $40K,Less than $40K
719025333,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,42,3,2,0,1898.0,0,1898.0,0.838,3513.0,59.0,0.686,0.0,4.94e-05,0.99995,Existing Customer,47681.0,3973.4166666666665,0.0,Low Risk,490.0,1,2,2024-07-27 22:37:53.649693,757.01,No,0,490.0,Ca,good,good,50.0,Less than $40K,$40K - $60K
717026658,Attrited Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,32,6,3,3,1897.0,0,1897.0,0.645,2866.0,47.0,0.469,0.0,0.99691,0.00308778,Involuntary,33167.0,2763.9166666666665,0.0,Low Risk,611.0,0,0,,0.0,No,0,611.0,Ba,good,good,50.0,Less than $40K,Less than $40K
710560008,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,33,1,3,0,1896.0,1738,158.0,0.647,4588.0,75.0,0.923,0.917,6.77e-05,0.99993,Existing Customer,31257.0,2604.75,66.72425376715616,High Risk,793.0,0,0,,0.0,No,0,793.0,Aa,good,good,397.6,Less than $40K,Less than $40K
715856208,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,5,4,3,1896.0,1119,777.0,0.671,4028.0,76.0,0.767,0.59,0.00037935,0.99962,Existing Customer,71433.0,5952.75,18.798034521859645,Low Risk,815.0,1,3,2022-09-27 22:37:53.649709,18816.8,No,0,815.0,Aaa,good,good,273.8,Less than $40K,$60K - $80K
714377058,Attrited Customer,63,F,1,,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186.0,50.0,0.562,0.0,0.99813,0.00187387,Involuntary,38819.0,3234.9166666666665,0.0,Low Risk,588.0,0,0,,0.0,No,0,588.0,B,good,good,50.0,Less than $40K,Less than $40K
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895.0,1146,749.0,0.685,4333.0,72.0,0.714,0.605,0.00029196,0.99971,Existing Customer,33384.0,2782.0,41.19338605319914,Medium Risk,569.0,0,0,,0.0,No,0,569.0,B,good,good,279.20000000000005,Less than $40K,Less than $40K
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472.0,40.0,0.429,0.0,0.99639,0.00360858,Voluntary,36301.0,3025.0833333333335,0.0,Low Risk,751.0,0,0,,0.0,No,0,751.0,Aa,good,good,50.0,Less than $40K,Less than $40K
711438033,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,45,1,3,2,1894.0,0,1894.0,0.731,5750.0,73.0,0.872,0.0,0.00016883,0.99983,Existing Customer,30781.0,2565.0833333333335,0.0,Low Risk,546.0,0,0,,0.0,Yes,1,396.0,C,bad,bad,50.0,Less than $40K,Less than $40K
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176.0,91.0,0.784,0.0,0.00027607,0.99972,Existing Customer,22344.0,1862.0,0.0,Low Risk,594.0,0,0,,0.0,No,0,594.0,B,good,good,50.0,Less than $40K,Less than $40K
737921733,Attrited Customer,62,F,1,,Single,Less than $40K,Blue,55,3,3,3,1892.0,1604,288.0,0.476,1581.0,34.0,0.417,0.848,0.99681,0.00319278,Involuntary,20302.0,1691.8333333333333,94.80839326174761,High Risk,663.0,0,0,,0.0,No,0,663.0,Baa,good,good,370.8,Less than $40K,Less than $40K
713642133,Existing Customer,45,M,4,,Married,$40K - $60K,Blue,30,6,3,3,1892.0,1049,843.0,1.122,4558.0,60.0,1.609,0.554,0.00034872,0.99965,Existing Customer,50451.0,4204.25,24.95094249866207,Low Risk,665.0,1,3,2022-09-29 22:37:53.649726,17326.39,No,0,665.0,Baa,good,good,259.8,Less than $40K,$40K - $60K
714979383,Existing Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,2,2,1891.0,1134,757.0,0.636,5255.0,77.0,0.833,0.6,0.00011811,0.99988,Existing Customer,75960.0,6330.0,17.914691943127963,Low Risk,678.0,0,0,,0.0,No,0,678.0,Baa,good,good,276.8,Less than $40K,$60K - $80K
780068283,Existing Customer,53,M,1,Graduate,Single,$120K +,Blue,38,4,3,3,1891.0,922,969.0,0.812,3822.0,69.0,0.533,0.488,0.00028395,0.99972,Existing Customer,120695.0,10057.916666666666,9.166908322631427,Low Risk,762.0,0,0,,0.0,No,0,762.0,Aa,good,good,234.4,Less than $40K,$120K +
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,1890.0,666,1224.0,0.691,1483.0,36.0,0.5,0.352,0.98616,0.01384,Involuntary,32389.0,2699.0833333333335,24.675043996418538,Low Risk,683.0,1,5,2023-03-28 22:37:53.649742,15175.86,No,0,683.0,Baa,good,good,183.2,Less than $40K,Less than $40K
720275358,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,30,4,3,2,1889.0,0,1889.0,0.874,2479.0,46.0,0.533,0.0,0.99447,0.00553,Involuntary,59580.0,4965.0,0.0,Low Risk,612.0,0,0,,0.0,Yes,1,462.0,Ca,bad,bad,50.0,Less than $40K,$40K - $60K
710370483,Existing Customer,39,F,4,College,Married,Less than $40K,Blue,31,4,3,3,1888.0,1292,596.0,0.772,1517.0,33.0,1.357,0.684,0.00030845,0.99969,Existing Customer,25314.0,2109.5,61.24674093387058,High Risk,579.0,0,0,,0.0,No,0,579.0,B,good,good,308.40000000000003,Less than $40K,Less than $40K
716144058,Existing Customer,36,F,1,College,Single,$40K - $60K,Blue,25,6,3,3,1888.0,0,1888.0,0.928,1886.0,66.0,0.65,0.0,0.00027607,0.99972,Existing Customer,46262.0,3855.1666666666665,0.0,Low Risk,801.0,0,0,,0.0,No,0,801.0,Aaa,good,good,50.0,Less than $40K,$40K - $60K
714525633,Existing Customer,55,F,2,,Single,Less than $40K,Blue,36,3,3,2,1886.0,1023,863.0,0.708,4233.0,81.0,0.884,0.542,0.00019771,0.9998,Existing Customer,24028.0,2002.3333333333333,51.090394539703674,High Risk,826.0,0,0,,0.0,No,0,826.0,Aaa,good,good,254.6,Less than $40K,Less than $40K
713508333,Existing Customer,43,F,4,College,,Less than $40K,Blue,33,5,4,3,1884.0,1216,668.0,0.945,4591.0,85.0,0.735,0.645,0.00037275,0.99963,Existing Customer,21738.0,1811.5,67.12669058791057,High Risk,767.0,0,0,,0.0,No,0,767.0,Aa,good,good,293.20000000000005,Less than $40K,Less than $40K
718141983,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,43,6,3,1,1883.0,1295,588.0,0.81,5187.0,89.0,0.712,0.688,9.05e-05,0.99991,Existing Customer,119540.0,9961.666666666666,12.999832691985947,Low Risk,586.0,0,0,,0.0,No,0,586.0,B,good,good,309.0,Less than $40K,$80K - $120K
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883.0,400,1483.0,0.528,1954.0,45.0,0.5,0.212,0.99891,0.00108742,Voluntary,21897.0,1824.75,21.92081107000959,Low Risk,771.0,0,0,,0.0,No,0,771.0,Aa,good,good,130.0,Less than $40K,Less than $40K
720289533,Existing Customer,47,F,4,,Married,,Blue,42,5,2,3,1882.0,1143,739.0,0.638,4536.0,85.0,0.889,0.607,0.00022068,0.99978,Existing Customer,20732.0,1727.6666666666667,66.15859540806483,High Risk,773.0,0,0,,0.0,No,0,773.0,Aa,good,good,278.6,Less than $40K,Less than $40K
711781233,Existing Customer,53,F,3,Graduate,Married,,Blue,45,6,1,3,1882.0,0,1882.0,0.8,5221.0,87.0,0.891,0.0,9.61e-05,0.9999,Existing Customer,37168.0,3097.3333333333335,0.0,Low Risk,786.0,0,0,,0.0,No,0,786.0,Aa,good,good,50.0,Less than $40K,Less than $40K
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0,0,1880.0,0.519,2469.0,34.0,0.417,0.0,0.9948,0.0052,Involuntary,20268.0,1689.0,0.0,Low Risk,565.0,1,2,2025-03-25 22:37:53.649758,19659.74,No,0,565.0,B,bad,bad,50.0,Less than $40K,Less than $40K
713645883,Existing Customer,37,F,1,High School,Single,Less than $40K,Blue,23,6,3,4,1879.0,1486,393.0,0.836,5202.0,88.0,0.692,0.791,0.00047086,0.99953,Existing Customer,22252.0,1854.3333333333333,80.13661693330937,High Risk,722.0,0,0,,0.0,No,0,722.0,A,good,good,347.2,Less than $40K,Less than $40K
789392883,Existing Customer,38,F,3,Post-Graduate,,Less than $40K,Blue,29,4,1,0,1878.0,1247,631.0,0.67,4650.0,71.0,0.614,0.664,2.48e-05,0.99998,Existing Customer,31822.0,2651.8333333333335,47.02407139714663,Medium Risk,566.0,0,0,,0.0,No,0,566.0,B,good,good,299.4,Less than $40K,Less than $40K
788769783,Existing Customer,42,F,4,College,Divorced,Less than $40K,Blue,23,6,1,3,1878.0,1024,854.0,0.76,4707.0,74.0,0.897,0.545,9.45e-05,0.99991,Existing Customer,35479.0,2956.5833333333335,34.63457256405197,Low Risk,755.0,0,0,,0.0,No,0,755.0,Aa,good,good,254.8,Less than $40K,Less than $40K
