CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
716285358,Existing Customer,32,F,1,College,Divorced,Less than $40K,Blue,36,3,5,4,1835.0,1017,818.0,0.82,2801.0,79.0,0.519,0.554,0.00052594,0.99947,,34429.0,2869.0833333333335,35.446861657323765,Low Risk,570.0,0,0,,0.0
720003558,Existing Customer,43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416,418.0,0.868,5653.0,79.0,0.927,0.772,0.00034315,0.99966,,29979.0,2498.25,56.679675773041126,High Risk,819.0,0,0,,0.0
713101383,Existing Customer,44,F,2,Unknown,Married,$40K - $60K,Blue,36,1,1,1,1834.0,0,1834.0,0.618,5402.0,87.0,0.611,0.0,3.65e-05,0.99996,,54214.0,4517.833333333333,0.0,Low Risk,849.0,0,0,,0.0
718653333,Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,33,1,3,3,1833.0,0,1833.0,0.549,2037.0,31.0,0.292,0.0,0.99661,0.00338757,Voluntary,34096.0,2841.3333333333335,0.0,Low Risk,492.0,0,0,,0.0
718941183,Existing Customer,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832.0,748,1084.0,0.879,4376.0,87.0,0.812,0.408,0.00010387,0.9999,,31456.0,2621.3333333333335,28.5350966429298,Low Risk,413.0,0,0,,0.0
715083633,Existing Customer,33,F,1,Uneducated,Married,Less than $40K,Blue,23,2,2,3,1830.0,1777,53.0,0.639,5271.0,76.0,0.854,0.971,0.00018475,0.99982,,21288.0,1774.0,100.16910935738443,High Risk,638.0,0,0,,0.0
711409833,Existing Customer,45,F,5,Uneducated,Married,Less than $40K,Blue,33,3,1,3,1830.0,650,1180.0,0.724,4838.0,71.0,0.972,0.355,9.83e-05,0.9999,,29613.0,2467.75,26.339783203322863,Low Risk,658.0,0,0,,0.0
721038408,Existing Customer,38,F,2,High School,Married,Less than $40K,Blue,27,4,1,2,1830.0,0,1830.0,0.736,1741.0,43.0,0.654,0.0,5.35e-05,0.99995,,20372.0,1697.6666666666667,0.0,Low Risk,633.0,0,0,,0.0
778627983,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,20,3,1,3,1829.0,1140,689.0,0.325,1610.0,49.0,0.4,0.623,9.61e-05,0.9999,,,,,High Risk,468.0,0,0,,0.0
714351558,Existing Customer,64,F,0,Uneducated,Single,Less than $40K,Blue,36,3,2,1,1829.0,0,1829.0,0.576,3950.0,65.0,0.548,0.0,6.06e-05,0.99994,,38000.0,3166.6666666666665,0.0,Low Risk,638.0,0,0,,0.0
823840458,Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542.0,82.0,0.577,0.83,0.00010386,0.9999,,,,,High Risk,560.0,0,0,,0.0
708148158,Existing Customer,39,F,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827.0,0,1827.0,0.563,4207.0,86.0,0.792,0.0,0.00020735,0.99979,,,,,High Risk,498.0,0,0,,0.0
779114283,Existing Customer,40,F,5,High School,Single,Less than $40K,Blue,22,3,1,2,1826.0,944,882.0,0.686,4528.0,65.0,0.667,0.517,5.53e-05,0.99994,,37729.0,3144.0833333333335,30.024649473879506,Low Risk,510.0,0,0,,0.0
708208758,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,2,1826.0,883,943.0,0.953,2199.0,48.0,1.0,0.484,0.00016883,0.99983,,115072.0,9589.333333333334,9.208147942157954,Low Risk,586.0,0,0,,0.0
714327183,Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,28,4,3,1,1825.0,1389,436.0,1.595,2878.0,54.0,0.636,0.761,0.00011377,0.99989,,20895.0,1741.25,79.77027997128499,High Risk,771.0,0,0,,0.0
716930133,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,1824.0,0,1824.0,0.797,4594.0,86.0,0.654,0.0,0.00018145,0.99982,,31312.0,2609.3333333333335,0.0,Low Risk,781.0,0,0,,0.0
709143183,Attrited Customer,52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,1822.0,1605,217.0,0.756,2538.0,39.0,0.696,0.881,0.99789,0.00211089,Involuntary,41018.0,3418.1666666666665,46.95499536788727,Medium Risk,341.0,1,1,2025-06-18 16:08:00.255331,1621.37
709938708,Existing Customer,56,F,3,Uneducated,Married,Unknown,Blue,47,4,1,2,1822.0,1118,704.0,0.896,4576.0,78.0,0.529,0.614,5.88e-05,0.99994,,,,,High Risk,322.0,0,0,,0.0
718481283,Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,43,5,1,3,1822.0,1114,708.0,0.539,5210.0,73.0,0.553,0.611,8.45e-05,0.99992,,31025.0,2585.4166666666665,43.08783239323127,Medium Risk,408.0,0,0,,0.0
717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821.0,1486,335.0,0.827,2824.0,43.0,0.387,0.816,0.99558,0.00441892,Voluntary,30545.0,2545.4166666666665,58.379440170240635,High Risk,820.0,0,0,,0.0
771630783,Existing Customer,42,F,3,High School,Married,Unknown,Blue,30,1,1,2,1821.0,935,886.0,0.781,4786.0,87.0,0.776,0.513,5.56e-05,0.99994,,,,,High Risk,595.0,0,0,,0.0
710142258,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,5,2,2,1820.0,909,911.0,0.737,4665.0,67.0,0.763,0.499,0.00012511,0.99987,,34086.0,2840.5,32.0014082027812,Low Risk,305.0,0,0,,0.0
770717883,Existing Customer,42,F,2,College,Married,$40K - $60K,Blue,28,6,2,1,1820.0,0,1820.0,0.658,4592.0,67.0,0.811,0.0,6.67e-05,0.99993,,40076.0,3339.6666666666665,0.0,Low Risk,849.0,0,0,,0.0
818280108,Existing Customer,43,F,4,High School,Single,Less than $40K,Blue,38,1,1,1,1820.0,0,1820.0,0.708,7714.0,91.0,0.596,0.0,3.39e-05,0.99997,,30034.0,2502.8333333333335,0.0,Low Risk,502.0,0,0,,0.0
715235808,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1819.0,1235,584.0,0.798,4636.0,75.0,0.705,0.679,0.00019191,0.99981,,26269.0,2189.0833333333335,56.416308195972434,High Risk,624.0,0,0,,0.0
708186933,Attrited Customer,33,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819.0,725,1094.0,0.737,2254.0,45.0,0.406,0.399,0.99411,0.00589,Involuntary,79983.0,6665.25,10.877311428678595,Low Risk,575.0,1,3,2025-04-25 16:08:00.255331,2317.47
808273533,Attrited Customer,39,M,2,High School,Single,$60K - $80K,Blue,34,3,4,3,1818.0,0,1818.0,0.651,2054.0,55.0,0.774,0.0,0.9972,0.00280488,Voluntary,71199.0,5933.25,0.0,Low Risk,700.0,0,0,,0.0
710654808,Attrited Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818.0,0,1818.0,0.672,2308.0,44.0,0.467,0.0,0.994,0.006,Involuntary,113355.0,9446.25,0.0,Low Risk,652.0,1,2,2021-09-18 16:08:00.255331,16428.52
714887808,Attrited Customer,43,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818.0,0,1818.0,0.758,2279.0,50.0,0.724,0.0,0.99427,0.00573,Voluntary,25506.0,2125.5,0.0,Low Risk,673.0,1,4,2022-12-13 16:08:00.255331,11361.01
778878633,Existing Customer,51,M,3,Unknown,Married,$80K - $120K,Blue,32,6,3,1,1817.0,885,932.0,0.621,3400.0,67.0,0.675,0.487,0.00012373,0.99988,,88088.0,7340.666666666667,12.056125692489328,Low Risk,543.0,0,0,,0.0
794172033,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817.0,0,1817.0,0.503,2347.0,45.0,0.452,0.0,0.99032,0.00968,Involuntary,27252.0,2271.0,0.0,Low Risk,367.0,0,0,,0.0
712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817.0,0,1817.0,0.583,2216.0,44.0,0.833,0.0,0.99452,0.00548,Voluntary,32492.0,2707.6666666666665,0.0,Low Risk,364.0,0,0,,0.0
720563058,Existing Customer,56,F,3,College,Single,Unknown,Blue,43,6,1,3,1816.0,1052,764.0,0.547,4175.0,65.0,0.667,0.579,9.35e-05,0.99991,,,,,High Risk,626.0,0,0,,0.0
789923058,Attrited Customer,53,F,1,High School,Married,$40K - $60K,Blue,44,3,3,3,1816.0,0,1816.0,0.884,2474.0,44.0,0.692,0.0,0.99639,0.00360858,Involuntary,44213.0,3684.4166666666665,0.0,Low Risk,472.0,0,0,,0.0
787557258,Existing Customer,52,F,4,Graduate,Married,Unknown,Blue,42,5,3,2,1816.0,0,1816.0,0.664,4957.0,78.0,0.773,0.0,0.00018864,0.99981,,,,,High Risk,346.0,0,0,,0.0
717249783,Existing Customer,47,M,4,Unknown,Unknown,$60K - $80K,Blue,39,5,2,2,1815.0,740,1075.0,1.124,1931.0,67.0,0.718,0.408,0.00013121,0.99987,,61725.0,5143.75,14.386391251518834,Low Risk,312.0,0,0,,0.0
788994783,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,35,3,4,3,1815.0,557,1258.0,0.672,4519.0,76.0,0.854,0.307,0.00037935,0.99962,,33786.0,2815.5,19.783342212750842,Low Risk,679.0,0,0,,0.0
712602708,Attrited Customer,36,M,3,Unknown,Unknown,$80K - $120K,Blue,36,4,1,2,1815.0,0,1815.0,0.478,2039.0,34.0,0.36,0.0,0.98433,0.01567,Voluntary,83636.0,6969.666666666667,0.0,Low Risk,686.0,0,0,,0.0
708128733,Existing Customer,50,F,3,Post-Graduate,Single,Unknown,Blue,36,5,4,3,1814.0,0,1814.0,0.852,5014.0,99.0,0.623,0.0,0.00044634,0.99955,,,,,High Risk,664.0,0,0,,0.0
779209083,Existing Customer,56,M,3,Unknown,Married,$40K - $60K,Blue,45,6,2,4,1813.0,1387,426.0,0.406,1468.0,32.0,0.231,0.765,0.00037246,0.99963,,44924.0,3743.6666666666665,37.049238714272995,Medium Risk,641.0,0,0,,0.0
816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812.0,1798,14.0,0.735,2921.0,44.0,0.692,0.992,0.99752,0.00248146,Involuntary,,,,High Risk,630.0,0,0,,0.0
710756133,Existing Customer,40,F,3,Unknown,Married,Less than $40K,Blue,31,5,6,1,1811.0,821,990.0,0.773,4290.0,73.0,0.78,0.453,9.77e-05,0.9999,,27016.0,2251.3333333333335,36.46727864968907,Medium Risk,520.0,1,3,2024-02-26 16:08:00.255331,8138.68
720480183,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,1,2,1,1811.0,787,1024.0,0.585,4882.0,80.0,1.162,0.435,7.83e-05,0.99992,,39447.0,3287.25,23.940984105255154,Low Risk,372.0,0,0,,0.0
779916408,Existing Customer,39,F,4,Graduate,Single,Unknown,Blue,23,1,3,2,1811.0,0,1811.0,0.835,4934.0,70.0,0.628,0.0,0.00018864,0.99981,,,,,High Risk,345.0,1,3,2023-10-02 16:08:00.255331,11292.24
709459608,Existing Customer,47,F,2,Unknown,Unknown,$40K - $60K,Blue,36,1,3,3,1811.0,0,1811.0,0.61,5390.0,87.0,0.776,0.0,0.00033251,0.99967,,51891.0,4324.25,0.0,Low Risk,803.0,1,4,2021-06-11 16:08:00.255331,17635.58
712407783,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,28,5,3,3,1809.0,1181,628.0,0.656,4452.0,83.0,0.596,0.653,0.00028395,0.99972,,25434.0,2119.5,55.720688841707954,High Risk,573.0,0,0,,0.0
709729533,Attrited Customer,47,M,3,Uneducated,Single,$40K - $60K,Blue,39,4,3,1,1809.0,457,1352.0,0.703,2169.0,49.0,0.485,0.253,0.99143,0.00857,Voluntary,43832.0,3652.6666666666665,12.511407191093266,Low Risk,794.0,0,0,,0.0
714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809.0,0,1809.0,0.569,2123.0,44.0,0.571,0.0,0.99807,0.00193323,Involuntary,57039.0,4753.25,0.0,Low Risk,424.0,0,0,,0.0
716362008,Existing Customer,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,2,1808.0,1009,799.0,0.796,1744.0,35.0,0.944,0.558,0.00026028,0.99974,,59499.0,4958.25,20.349921847426007,Low Risk,507.0,1,1,2021-07-18 16:08:00.255331,15264.08
710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0,1806.0,0.983,2833.0,43.0,0.654,0.0,0.9948,0.0052,Voluntary,20567.0,1713.9166666666667,0.0,Low Risk,714.0,1,3,2022-12-02 16:08:00.255331,13986.34
710319108,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,47,4,2,3,1804.0,1298,506.0,0.758,4542.0,73.0,0.921,0.72,0.0001861,0.99981,,22866.0,1905.5,68.11860404093414,High Risk,423.0,0,0,,0.0
778830933,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804.0,1040,764.0,1.002,5308.0,78.0,0.773,0.576,4.36e-05,0.99996,,93652.0,7804.333333333333,13.325930038867295,Low Risk,309.0,1,3,2022-08-05 16:08:00.255331,19549.27
709500183,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804.0,0,1804.0,0.537,2077.0,44.0,0.419,0.0,0.99808,0.0019163,Involuntary,21308.0,1775.6666666666667,0.0,Low Risk,469.0,1,4,2023-12-13 16:08:00.255331,10665.48
710493558,Attrited Customer,46,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,3,2,2,1803.0,0,1803.0,0.415,1979.0,37.0,0.321,0.0,0.99211,0.00789,Voluntary,49565.0,4130.416666666667,0.0,Low Risk,329.0,0,0,,0.0
715774833,Existing Customer,41,F,2,Doctorate,Unknown,Less than $40K,Blue,36,4,1,2,1801.0,940,861.0,0.594,3797.0,74.0,0.721,0.522,7.97e-05,0.99992,,26959.0,2246.5833333333335,41.841314588820055,Medium Risk,628.0,1,2,2025-03-26 16:08:00.255331,623.32
713696808,Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252.0,42.0,0.4,0.175,0.98528,0.01472,Involuntary,25014.0,2084.5,15.159510674022547,Low Risk,346.0,1,3,2021-04-05 16:08:00.255331,8866.14
715007583,Existing Customer,61,F,0,Unknown,Unknown,Unknown,Blue,36,4,2,2,1801.0,0,1801.0,1.234,3193.0,62.0,1.48,0.0,0.00010736,0.99989,,,,,High Risk,486.0,0,0,,0.0
772346358,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,41,2,1,2,1801.0,0,1801.0,0.516,5047.0,79.0,0.756,0.0,5.88e-05,0.99994,,34796.0,2899.6666666666665,0.0,Low Risk,842.0,0,0,,0.0
788737083,Existing Customer,34,F,2,High School,Married,Less than $40K,Blue,13,6,2,2,1798.0,833,965.0,0.882,4551.0,84.0,0.787,0.463,0.00011065,0.99989,,20889.0,1740.75,47.85293695246302,Medium Risk,359.0,1,3,2024-04-05 16:08:00.255331,2383.15
804583833,Existing Customer,56,F,2,High School,Married,Unknown,Blue,51,4,1,3,1796.0,1243,553.0,0.768,4316.0,87.0,0.891,0.692,9.01e-05,0.99991,,,,,High Risk,741.0,0,0,,0.0
814989933,Existing Customer,45,F,4,College,Unknown,Less than $40K,Blue,40,1,2,1,1795.0,1058,737.0,0.778,5575.0,73.0,0.738,0.589,7e-05,0.99993,,33298.0,2774.8333333333335,38.12841612108836,Medium Risk,516.0,0,0,,0.0
716615583,Existing Customer,61,F,1,High School,Married,Less than $40K,Blue,51,3,3,3,1795.0,794,1001.0,0.953,1834.0,59.0,1.107,0.442,0.00027604,0.99972,,30496.0,2541.3333333333335,31.24344176285414,Low Risk,301.0,0,0,,0.0
712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795.0,0,1795.0,0.718,2281.0,55.0,0.618,0.0,0.99395,0.00605,Voluntary,21435.0,1786.25,0.0,Low Risk,565.0,0,0,,0.0
771474108,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,28,3,2,2,1794.0,1019,775.0,0.692,4455.0,63.0,0.658,0.568,0.00011703,0.99988,,39298.0,3274.8333333333335,31.116087332688686,Low Risk,835.0,0,0,,0.0
787441383,Existing Customer,52,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,2,1793.0,1284,509.0,0.902,3989.0,62.0,0.938,0.716,4.73e-05,0.99995,,34548.0,2879.0,44.598819034386935,Medium Risk,655.0,0,0,,0.0
715739733,Existing Customer,34,M,1,High School,Single,$40K - $60K,Blue,25,4,1,2,1793.0,1141,652.0,0.715,5293.0,88.0,0.76,0.636,5.03e-05,0.99995,,44451.0,3704.25,30.802456637645946,Low Risk,464.0,0,0,,0.0
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793.0,792,1001.0,0.723,2374.0,40.0,0.429,0.442,0.99046,0.00954,Involuntary,45557.0,3796.4166666666665,20.86177755339465,Low Risk,560.0,1,4,2021-11-24 16:08:00.255331,2770.85
713976258,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,46,4,1,3,1792.0,989,803.0,1.202,3102.0,63.0,0.703,0.552,9.61e-05,0.9999,,34155.0,2846.25,34.74747474747475,Low Risk,390.0,0,0,,0.0
716186883,Existing Customer,48,F,4,College,Married,$40K - $60K,Blue,37,3,6,2,1792.0,933,859.0,0.821,4120.0,78.0,0.773,0.521,0.00014478,0.99986,,41666.0,3472.1666666666665,26.870829933278934,Low Risk,466.0,0,0,,0.0
709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,26,4,3,0,1791.0,1337,454.0,0.763,3592.0,46.0,0.917,0.747,6.96e-05,0.99993,,99017.0,8251.416666666666,16.203278224951273,Low Risk,506.0,0,0,,0.0
712394283,Existing Customer,44,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791.0,1314,477.0,0.725,5109.0,79.0,0.756,0.734,0.00018864,0.99981,,20203.0,1683.5833333333333,78.04781468098797,High Risk,581.0,1,3,2021-08-08 16:08:00.255331,5470.57
807946833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,1791.0,0.735,2771.0,36.0,0.5,0.0,0.99671,0.00329379,Voluntary,36099.0,3008.25,0.0,Low Risk,627.0,0,0,,0.0
713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790.0,1474,316.0,0.595,2128.0,40.0,0.429,0.823,0.99631,0.00368792,Involuntary,,,,High Risk,516.0,0,0,,0.0
719237058,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,36,2,2,1,1790.0,891,899.0,0.45,4498.0,96.0,0.574,0.498,9.93e-05,0.9999,,73361.0,6113.416666666667,14.57450143809381,Low Risk,364.0,1,4,2022-11-18 16:08:00.255331,7936.66
715423233,Existing Customer,46,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.0,796,994.0,0.722,3539.0,57.0,0.966,0.445,0.00034328,0.99966,,79879.0,6656.583333333333,11.958086605991562,Low Risk,815.0,0,0,,0.0
708998583,Existing Customer,47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,2,2,1790.0,0,1790.0,0.516,4141.0,87.0,0.74,0.0,0.00014046,0.99986,,33722.0,2810.1666666666665,0.0,Low Risk,456.0,0,0,,0.0
815072283,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789.0,1156,633.0,0.748,5110.0,75.0,0.63,0.646,0.00011256,0.99989,,23230.0,1935.8333333333333,59.715884631941464,High Risk,605.0,0,0,,0.0
740784258,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,40,4,3,3,1789.0,1088,701.0,0.683,4191.0,90.0,0.525,0.608,0.00029411,0.99971,,34191.0,2849.25,38.18548740896727,Medium Risk,694.0,1,1,2021-01-17 16:08:00.255331,9891.19
720243933,Attrited Customer,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,1789.0,0,1789.0,0.637,2784.0,49.0,0.581,0.0,0.99938,0.0006198,Voluntary,71813.0,5984.416666666667,0.0,Low Risk,791.0,0,0,,0.0
717278808,Existing Customer,37,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0,1788.0,1.001,3511.0,56.0,0.931,0.0,6.92e-05,0.99993,,35292.0,2941.0,0.0,Low Risk,373.0,1,4,2022-04-19 16:08:00.255331,3811.49
712676208,Existing Customer,46,F,5,High School,Single,Less than $40K,Blue,36,6,3,3,1787.0,1324,463.0,0.684,4084.0,79.0,1.026,0.741,0.00030361,0.9997,,29057.0,2421.4166666666665,54.67873490036824,High Risk,486.0,0,0,,0.0
714188883,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,37,3,2,2,1787.0,0,1787.0,0.654,2345.0,36.0,0.286,0.0,0.99415,0.00585,Involuntary,24583.0,2048.5833333333335,0.0,Low Risk,604.0,0,0,,0.0
789588933,Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Blue,37,1,1,1,1787.0,0,1787.0,0.609,3912.0,79.0,0.975,0.0,3.32e-05,0.99997,,79954.0,6662.833333333333,0.0,Low Risk,636.0,0,0,,0.0
751283658,Existing Customer,42,F,4,Unknown,Single,$40K - $60K,Blue,35,4,3,3,1786.0,1316,470.0,0.704,4306.0,73.0,1.086,0.737,0.00034872,0.99965,,40248.0,3354.0,39.236732259988074,Medium Risk,539.0,0,0,,0.0
718871358,Existing Customer,45,F,2,Graduate,Single,Unknown,Blue,36,4,1,1,1785.0,0,1785.0,0.649,4964.0,82.0,0.907,0.0,3.32e-05,0.99997,,,,,High Risk,832.0,0,0,,0.0
779848383,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784.0,577,1207.0,0.542,2348.0,47.0,0.516,0.323,0.99161,0.00839,Voluntary,38707.0,3225.5833333333335,17.88823726974449,Low Risk,516.0,1,2,2024-07-30 16:08:00.255331,6578.55
715060158,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,2,1783.0,1282,501.0,0.504,3853.0,76.0,0.617,0.719,0.00011937,0.99988,,31178.0,2598.1666666666665,49.342485085637314,High Risk,440.0,0,0,,0.0
779327733,Existing Customer,43,M,1,Graduate,Divorced,$60K - $80K,Blue,25,4,3,3,1783.0,1014,769.0,0.956,3861.0,81.0,0.558,0.569,0.00028395,0.99972,,60956.0,5079.666666666667,19.96193975982676,Low Risk,564.0,0,0,,0.0
767005683,Existing Customer,60,M,0,Unknown,Single,$40K - $60K,Blue,46,6,2,1,1781.0,1551,230.0,0.722,3527.0,66.0,0.61,0.871,6.47e-05,0.99994,,50753.0,4229.416666666667,36.67172383898489,Medium Risk,438.0,0,0,,0.0
711047658,Existing Customer,46,F,3,High School,Married,Less than $40K,Blue,38,4,2,2,1781.0,1315,466.0,0.704,4775.0,83.0,0.729,0.738,0.00011482,0.99989,,37026.0,3085.5,42.61870037271107,Medium Risk,758.0,0,0,,0.0
717954333,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,25,4,2,1,1781.0,935,846.0,0.868,5093.0,77.0,0.974,0.525,7.54e-05,0.99992,,22220.0,1851.6666666666667,50.495049504950494,High Risk,369.0,0,0,,0.0
714443883,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,49,4,2,1,1781.0,0,1781.0,0.57,4593.0,81.0,0.8,0.0,7.12e-05,0.99993,,39639.0,3303.25,0.0,Low Risk,684.0,1,3,2022-04-25 16:08:00.255331,5892.52
712297683,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,35,6,3,2,1781.0,0,1781.0,0.693,2196.0,35.0,0.75,0.0,0.99452,0.00548,Involuntary,36708.0,3059.0,0.0,Low Risk,423.0,0,0,,0.0
716485308,Existing Customer,43,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,3,3,1780.0,1541,239.0,0.839,5008.0,93.0,0.722,0.866,0.00033251,0.99967,,20280.0,1690.0,91.18343195266272,High Risk,497.0,1,1,2020-12-29 16:08:00.255331,7622.33
712886733,Existing Customer,44,F,1,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,1780.0,1338,442.0,0.966,4268.0,87.0,0.673,0.752,0.00028395,0.99972,,39088.0,3257.3333333333335,41.07654523127302,Medium Risk,504.0,0,0,,0.0
806189658,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,45,4,2,3,1780.0,893,887.0,0.609,4630.0,73.0,0.587,0.502,0.00019683,0.9998,,25303.0,2108.5833333333335,42.35070940204719,Medium Risk,730.0,0,0,,0.0
779905008,Attrited Customer,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779.0,0,1779.0,0.856,2660.0,41.0,0.323,0.0,0.9863,0.0137,Voluntary,42748.0,3562.3333333333335,0.0,Low Risk,619.0,0,0,,0.0
807589908,Existing Customer,47,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,1,1778.0,822,956.0,0.68,4189.0,80.0,0.667,0.462,7.79e-05,0.99992,,23334.0,1944.5,42.273077912059655,Medium Risk,624.0,1,3,2021-10-14 16:08:00.255331,2605.82
717855933,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,27,3,2,3,1776.0,1586,190.0,0.798,4350.0,71.0,0.868,0.893,0.0001861,0.99981,,57437.0,4786.416666666667,33.135435346553614,Low Risk,741.0,0,0,,0.0
714405183,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,1776.0,1519,257.0,0.917,4295.0,60.0,0.622,0.855,0.00011811,0.99988,,22855.0,1904.5833333333333,79.75497702909648,High Risk,587.0,1,3,2021-01-06 16:08:00.255331,8248.15
719680908,Existing Customer,47,F,0,College,Married,Less than $40K,Blue,27,3,1,3,1776.0,691,1085.0,0.878,4878.0,84.0,0.826,0.389,7.73e-05,0.99992,,31545.0,2628.75,26.286257727056583,Low Risk,525.0,1,4,2021-03-24 16:08:00.255331,11309.83
715919283,Attrited Customer,39,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776.0,0,1776.0,0.518,2201.0,31.0,0.292,0.0,0.9949,0.0051,Involuntary,55461.0,4621.75,0.0,Low Risk,592.0,0,0,,0.0
710934033,Existing Customer,26,M,0,High School,Single,Less than $40K,Blue,13,6,1,4,1775.0,1162,613.0,0.93,2169.0,43.0,0.536,0.655,0.00013184,0.99987,,22192.0,1849.3333333333333,62.83345349675559,High Risk,363.0,0,0,,0.0
709591533,Existing Customer,46,F,3,College,Divorced,Less than $40K,Blue,38,1,1,3,1774.0,1115,659.0,0.686,3474.0,60.0,0.667,0.629,9.35e-05,0.99991,,33607.0,2800.5833333333335,39.81313416847681,Medium Risk,797.0,0,0,,0.0
