CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type
718296558,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691.0,1327,364.0,0.774,2345.0,33.0,0.435,0.785,0.99903,0.00097,Voluntary
720739083,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,2,3,1691.0,0,1691.0,0.865,2716.0,63.0,0.703,0.0,0.99558,0.00441892,Involuntary
771723408,Attrited Customer,37,F,2,Unknown,Single,Less than $40K,Blue,25,3,2,4,1690.0,0,1690.0,0.69,2645.0,60.0,0.622,0.0,0.99722,0.00277723,Voluntary
709232808,Attrited Customer,44,F,3,Unknown,Divorced,$40K - $60K,Blue,34,2,3,2,1689.0,0,1689.0,0.202,1588.0,37.0,0.276,0.0,0.99515,0.00484967,Involuntary
712163433,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684.0,644,1040.0,0.723,2164.0,36.0,0.714,0.382,0.99714,0.00286097,Voluntary
713115483,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,6,3,3,1684.0,0,1684.0,0.557,2275.0,45.0,0.607,0.0,0.99691,0.00308778,Involuntary
712953483,Attrited Customer,64,F,0,Graduate,Single,Less than $40K,Blue,36,1,3,4,1682.0,0,1682.0,0.75,1811.0,39.0,0.5,0.0,0.99775,0.00225216,Voluntary
714559458,Attrited Customer,46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681.0,0,1681.0,0.464,1953.0,48.0,0.5,0.0,0.98591,0.01409,Involuntary
719894433,Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,24,6,2,3,1679.0,951,728.0,0.706,2492.0,43.0,0.593,0.566,0.99549,0.00451007,Voluntary
824560758,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678.0,0,1678.0,0.676,2475.0,61.0,0.694,0.0,0.99814,0.00186317,Involuntary
773228133,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,1677.0,0,1677.0,0.869,2437.0,41.0,0.708,0.0,0.99129,0.00871,Voluntary
719420883,Attrited Customer,56,F,4,Graduate,Unknown,Less than $40K,Blue,44,5,3,3,1677.0,0,1677.0,0.835,2477.0,45.0,0.324,0.0,0.99686,0.00314112,Involuntary
785285883,Attrited Customer,49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675.0,0,1675.0,0.76,2622.0,53.0,0.71,0.0,0.99814,0.00186317,Voluntary
712777233,Attrited Customer,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671.0,0,1671.0,0.725,2701.0,51.0,0.889,0.0,0.99682,0.00317639,Involuntary
809626983,Attrited Customer,48,F,3,High School,Married,Less than $40K,Blue,43,3,3,3,1670.0,0,1670.0,0.707,2790.0,37.0,0.321,0.0,0.99673,0.00326528,Voluntary
713555133,Attrited Customer,56,F,3,High School,Unknown,Less than $40K,Blue,44,4,3,2,1667.0,595,1072.0,0.63,2424.0,40.0,0.481,0.357,0.99452,0.00548,Involuntary
718303683,Attrited Customer,36,F,2,Graduate,Married,Less than $40K,Blue,23,4,2,2,1666.0,813,853.0,0.813,2622.0,60.0,0.818,0.488,0.99129,0.00871,Voluntary
710690733,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666.0,0,1666.0,0.92,2816.0,38.0,0.52,0.0,0.99467,0.00533,Involuntary
708266883,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312.0,35.0,0.25,0.0,0.9948,0.0052,Voluntary
716688183,Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,3,1665.0,1521,144.0,0.874,2878.0,45.0,0.452,0.914,0.99639,0.00360858,Involuntary
710116833,Attrited Customer,59,F,1,High School,Single,$40K - $60K,Blue,36,5,3,3,1665.0,0,1665.0,1.01,2748.0,40.0,0.333,0.0,0.99639,0.00360858,Voluntary
709079883,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,3,3,1663.0,1012,651.0,0.886,2729.0,38.0,0.52,0.609,0.99783,0.00217267,Involuntary
779084208,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613,1049.0,0.868,2326.0,31.0,0.55,0.369,0.99137,0.00863,Voluntary
767266758,Attrited Customer,41,F,2,High School,Single,Less than $40K,Blue,34,1,3,4,1661.0,0,1661.0,0.786,2473.0,49.0,0.75,0.0,0.99801,0.00198853,Involuntary
717450633,Attrited Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,2,4,1659.0,1544,115.0,0.408,1920.0,39.0,0.345,0.931,0.99714,0.00286097,Voluntary
708949908,Attrited Customer,50,M,1,Graduate,Divorced,$120K +,Blue,42,1,3,2,1656.0,0,1656.0,0.626,2073.0,44.0,0.833,0.0,0.99411,0.00589,Involuntary
714424533,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655.0,0,1655.0,0.496,2156.0,37.0,0.194,0.0,0.99169,0.00831,Voluntary
713569158,Attrited Customer,43,F,3,High School,Single,$40K - $60K,Blue,34,1,3,2,1654.0,1474,180.0,0.586,2086.0,47.0,0.621,0.891,0.99452,0.00548,Involuntary
772407333,Attrited Customer,41,F,3,Unknown,Married,Less than $40K,Blue,30,5,3,3,1654.0,0,1654.0,0.329,1730.0,30.0,0.364,0.0,0.99711,0.00288892,Voluntary
711201108,Attrited Customer,37,F,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653.0,0,1653.0,0.517,2284.0,35.0,0.296,0.0,0.99673,0.00326528,Involuntary
719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649.0,0,1649.0,0.864,2574.0,51.0,0.7,0.0,0.99495,0.00505,Voluntary
712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649.0,0,1649.0,0.683,2549.0,54.0,0.588,0.0,0.99073,0.00927,Involuntary
717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3,4,1644.0,500,1144.0,0.784,2450.0,45.0,0.406,0.304,0.99871,0.00128822,Voluntary
789212883,Attrited Customer,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644.0,0,1644.0,0.82,2533.0,44.0,0.517,0.0,0.98154,0.01846,Involuntary
798972183,Attrited Customer,49,F,2,Unknown,Single,$40K - $60K,Blue,43,1,3,2,1643.0,526,1117.0,0.829,2520.0,38.0,0.583,0.32,0.99497,0.00503,Voluntary
797150733,Attrited Customer,44,M,3,Unknown,Single,$40K - $60K,Blue,38,5,2,2,1643.0,0,1643.0,0.6,1754.0,39.0,0.56,0.0,0.99236,0.00764,Involuntary
720130233,Attrited Customer,48,M,2,High School,Single,$60K - $80K,Blue,36,4,3,1,1641.0,0,1641.0,0.791,2536.0,45.0,0.364,0.0,0.99061,0.00939,Voluntary
719099583,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640.0,1444,196.0,0.423,1360.0,33.0,0.222,0.88,0.99499,0.00501,Involuntary
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639.0,0,1639.0,0.481,2242.0,44.0,0.571,0.0,0.99808,0.00191647,Voluntary
716282208,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,48,3,6,3,1638.0,0,1638.0,0.163,1702.0,36.0,0.125,0.0,0.99645,0.00354519,Involuntary
711232608,Attrited Customer,47,F,5,High School,Single,Less than $40K,Blue,36,2,3,2,1636.0,0,1636.0,0.694,2235.0,35.0,0.591,0.0,0.99449,0.00551,Voluntary
714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,1281.0,0.721,2532.0,43.0,0.483,0.215,0.9971,0.00290471,Involuntary
720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632.0,0,1632.0,0.621,2509.0,47.0,0.424,0.0,0.9983,0.00169532,Voluntary
720784833,Attrited Customer,48,F,3,Graduate,Single,Unknown,Blue,36,3,3,1,1630.0,1243,387.0,0.4,1884.0,43.0,0.303,0.763,0.9912,0.0088,Involuntary
709064208,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,32,4,3,6,1628.0,275,1353.0,0.69,2219.0,49.0,0.531,0.169,0.99938,0.0006198,Voluntary
720062508,Attrited Customer,38,F,2,Unknown,Married,$40K - $60K,Blue,28,6,2,2,1628.0,0,1628.0,0.876,2527.0,41.0,0.64,0.0,0.99207,0.00793,Involuntary
771342183,Attrited Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,40,6,3,2,1625.0,0,1625.0,0.689,2314.0,43.0,0.433,0.0,0.99467,0.00533,Voluntary
713788083,Attrited Customer,28,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,5,1624.0,0,1624.0,0.299,1897.0,35.0,0.25,0.0,0.99812,0.00188108,Involuntary
713677158,Attrited Customer,31,F,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623.0,0,1623.0,0.501,2126.0,45.0,0.364,0.0,0.99447,0.00553,Voluntary
711196458,Attrited Customer,38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621.0,580,1041.0,0.421,1893.0,41.0,0.171,0.358,0.99496,0.00504,Involuntary
714503433,Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,36,1,3,3,1615.0,950,665.0,0.507,2212.0,43.0,0.387,0.588,0.99772,0.00227837,Voluntary
709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614.0,0,1614.0,0.609,2437.0,46.0,0.438,0.0,0.99789,0.00211089,Involuntary
711474333,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,51,3,5,2,1614.0,0,1614.0,0.241,1690.0,38.0,0.357,0.0,0.99518,0.00481678,Voluntary
714972558,Attrited Customer,37,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,0,1610.0,0,1610.0,0.889,2729.0,45.0,0.406,0.0,0.98515,0.01485,Involuntary
717592758,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,2,2,1606.0,1578,28.0,0.85,2418.0,44.0,0.467,0.983,0.99236,0.00764,Voluntary
718110858,Attrited Customer,42,M,4,Unknown,Married,$40K - $60K,Blue,36,2,3,5,1606.0,0,1606.0,0.87,2628.0,41.0,0.64,0.0,0.99903,0.00097,Involuntary
717725433,Attrited Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606.0,0,1606.0,0.763,2258.0,37.0,0.609,0.0,0.99542,0.00457826,Voluntary
714960408,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,34,4,3,1,1605.0,890,715.0,0.742,2722.0,45.0,0.5,0.555,0.99095,0.00905,Involuntary
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264.0,47.0,0.516,0.0,0.99772,0.00227837,Voluntary
769575783,Attrited Customer,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603.0,749,854.0,0.733,2644.0,43.0,0.483,0.467,0.99674,0.00326498,Involuntary
720507108,Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,28,3,3,2,1601.0,0,1601.0,0.63,2339.0,41.0,0.414,0.0,0.99452,0.00548,Voluntary
787529583,Attrited Customer,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588.0,0,1588.0,0.634,2561.0,61.0,0.649,0.0,0.99542,0.00458119,Involuntary
714013983,Attrited Customer,37,F,4,Post-Graduate,Married,Less than $40K,Blue,36,3,3,3,1586.0,0,1586.0,0.497,2109.0,41.0,0.414,0.0,0.99733,0.00267072,Voluntary
711716133,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585.0,1381,204.0,0.706,2360.0,40.0,0.379,0.871,0.99095,0.00905,Involuntary
708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214,370.0,0.887,2628.0,41.0,0.64,0.766,0.9939,0.0061,Voluntary
768624258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,49,2,1,2,1583.0,234,1349.0,0.639,2541.0,36.0,0.385,0.148,0.98217,0.01783,Involuntary
717208833,Attrited Customer,34,F,3,High School,Single,Less than $40K,Blue,21,2,2,2,1576.0,0,1576.0,0.789,2703.0,56.0,1.0,0.0,0.99137,0.00863,Voluntary
716112933,Attrited Customer,39,F,3,Graduate,Married,Unknown,Blue,36,3,2,3,1575.0,592,983.0,0.236,644.0,15.0,0.154,0.376,0.99499,0.00501,Involuntary
713422083,Attrited Customer,30,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,1574.0,0,1574.0,0.582,2560.0,59.0,0.788,0.0,0.99616,0.0038363,Voluntary
718148358,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,36,2,3,3,1572.0,0,1572.0,0.74,2447.0,41.0,0.577,0.0,0.99673,0.00326528,Involuntary
712843983,Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569.0,257,1312.0,0.408,2288.0,45.0,0.667,0.164,0.99801,0.00198835,Voluntary
809616108,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,33,3,3,3,1568.0,0,1568.0,0.611,2812.0,59.0,0.788,0.0,0.99661,0.00338788,Involuntary
714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,3,2,1567.0,0,1567.0,0.424,2138.0,41.0,0.577,0.0,0.99487,0.00513,Voluntary
708386958,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,34,3,3,2,1561.0,0,1561.0,0.502,1947.0,28.0,0.556,0.0,0.99515,0.00484967,Involuntary
721426383,Attrited Customer,36,F,3,Unknown,Single,Less than $40K,Blue,36,4,3,0,1558.0,261,1297.0,0.775,2424.0,40.0,0.6,0.168,0.98696,0.01304,Voluntary
780038058,Attrited Customer,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283.0,46.0,0.586,0.0,0.99788,0.00211605,Involuntary
717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555.0,872,683.0,0.772,2252.0,51.0,0.645,0.561,0.99701,0.00299357,Voluntary
717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554.0,412,1142.0,0.568,2341.0,43.0,0.483,0.265,0.9949,0.0051,Involuntary
789502308,Attrited Customer,57,F,3,Unknown,Single,Less than $40K,Blue,49,1,3,5,1551.0,790,761.0,0.811,2379.0,46.0,0.769,0.509,0.99902,0.00098036,Voluntary
720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547.0,0,1547.0,0.845,2312.0,43.0,0.303,0.0,0.99452,0.00548,Involuntary
819688458,Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545.0,0,1545.0,0.749,2646.0,39.0,0.444,0.0,0.99464,0.00536,Voluntary
708606633,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1544.0,0.315,1902.0,35.0,0.4,0.0,0.99814,0.00186317,Involuntary
815504583,Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538.0,0,1538.0,0.684,2275.0,43.0,0.483,0.0,0.99709,0.0029104,Voluntary
709663608,Attrited Customer,43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536.0,0,1536.0,0.571,1973.0,36.0,0.333,0.0,0.99675,0.00325077,Involuntary
712812408,Attrited Customer,40,F,3,Unknown,Married,Less than $40K,Blue,28,2,3,3,1535.0,0,1535.0,0.544,1921.0,41.0,0.464,0.0,0.99711,0.00288892,Voluntary
711939558,Attrited Customer,37,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,3,1534.0,0,1534.0,0.642,2596.0,39.0,0.393,0.0,0.99527,0.00472896,Involuntary
771776808,Attrited Customer,44,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,4,3,1527.0,0,1527.0,0.531,1877.0,38.0,0.462,0.0,0.99747,0.00252933,Voluntary
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241.0,36.0,0.8,0.0,0.99714,0.00286097,Involuntary
720270633,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,1,1516.0,0,1516.0,0.737,2709.0,54.0,0.385,0.0,0.9912,0.0088,Voluntary
713639058,Attrited Customer,49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511.0,0,1511.0,0.432,1329.0,35.0,0.591,0.0,0.99673,0.00326528,Involuntary
716299608,Attrited Customer,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508.0,0,1508.0,0.458,1990.0,31.0,0.192,0.0,0.99544,0.00455805,Voluntary
778289883,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,1507.0,0,1507.0,0.806,2528.0,41.0,0.64,0.0,0.99671,0.00329379,Involuntary
708692583,Attrited Customer,44,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,1506.0,168,1338.0,0.671,2312.0,44.0,0.467,0.112,0.99661,0.00338788,Voluntary
771045708,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504.0,970,534.0,0.864,2801.0,51.0,1.217,0.645,0.99681,0.00319072,Involuntary
809811858,Attrited Customer,43,M,5,High School,Unknown,$80K - $120K,Blue,38,3,3,2,1504.0,0,1504.0,0.987,2530.0,43.0,0.344,0.0,0.99449,0.00551,Voluntary
714581358,Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43,3,3,4,1502.0,0,1502.0,0.529,2204.0,36.0,0.44,0.0,0.99814,0.00186317,Involuntary
712395408,Attrited Customer,51,F,3,Graduate,Divorced,Less than $40K,Blue,41,5,3,3,1495.0,691,804.0,0.705,2552.0,42.0,0.556,0.462,0.99683,0.00317458,Voluntary
714346608,Attrited Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3,1,4,1495.0,0,1495.0,0.528,2220.0,50.0,0.562,0.0,0.99371,0.00629,Involuntary
715328658,Attrited Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1495.0,0,1495.0,0.686,2622.0,70.0,0.628,0.0,0.99729,0.00271291,Voluntary
821179233,Attrited Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,3,1493.0,932,561.0,0.466,1554.0,43.0,0.344,0.624,0.99702,0.00298315,Involuntary
757710783,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,1493.0,0.721,2516.0,63.0,0.575,0.0,0.99447,0.00553,Voluntary
779183958,Attrited Customer,45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492.0,0,1492.0,0.502,2469.0,38.0,0.267,0.0,0.99807,0.00193323,Involuntary
712706058,Attrited Customer,44,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,1491.0,0,1491.0,0.551,1970.0,46.0,0.484,0.0,0.99704,0.00295637,Voluntary
713594883,Attrited Customer,44,F,2,Uneducated,Single,Unknown,Blue,32,5,3,3,1486.0,849,637.0,0.621,2380.0,43.0,0.87,0.571,0.9968,0.00320374,Involuntary
714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484.0,0,1484.0,0.2,1664.0,39.0,0.5,0.0,0.99701,0.00299329,Voluntary
711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483.0,0,1483.0,0.707,2520.0,40.0,0.429,0.0,0.99686,0.00314112,Involuntary
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0,458,1021.0,0.466,1811.0,44.0,0.517,0.31,0.99706,0.00294141,Voluntary
709101258,Attrited Customer,41,F,2,High School,Divorced,Less than $40K,Blue,28,4,2,2,1478.0,524,954.0,0.751,2180.0,46.0,0.643,0.355,0.99104,0.00896,Involuntary
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,0,1477.0,0.719,2419.0,49.0,0.531,0.0,0.9949,0.0051,Voluntary
826709658,Attrited Customer,45,F,3,Graduate,Divorced,$40K - $60K,Blue,41,1,3,3,1477.0,0,1477.0,0.768,2214.0,43.0,0.654,0.0,0.99683,0.00317458,Involuntary
717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0,0,1473.0,0.92,2836.0,48.0,0.6,0.0,0.99661,0.00338757,Voluntary
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471.0,0,1471.0,0.624,2253.0,48.0,0.455,0.0,0.99686,0.00314223,Involuntary
714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470.0,458,1012.0,0.543,2383.0,39.0,0.444,0.312,0.99427,0.00573,Voluntary
711918033,Attrited Customer,37,F,3,Unknown,Married,Less than $40K,Blue,17,3,1,3,1468.0,1074,394.0,0.697,2050.0,32.0,0.524,0.732,0.99063,0.00937,Involuntary
714602658,Attrited Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,3,1462.0,0,1462.0,0.393,1998.0,36.0,0.161,0.0,0.99447,0.00553,Voluntary
772306383,Attrited Customer,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,0,1462.0,0.602,2299.0,42.0,0.312,0.0,0.99515,0.00484967,Involuntary
713253858,Attrited Customer,50,F,1,College,Married,Unknown,Blue,37,2,2,3,1461.0,0,1461.0,0.563,2176.0,40.0,0.379,0.0,0.99431,0.00569,Voluntary
711237633,Attrited Customer,49,M,0,Graduate,Married,$60K - $80K,Blue,29,3,3,3,1460.0,0,1460.0,0.738,2329.0,36.0,0.5,0.0,0.99616,0.0038363,Involuntary
712257258,Attrited Customer,50,F,1,High School,Single,Less than $40K,Blue,36,4,2,5,1457.0,0,1457.0,0.493,1441.0,39.0,0.393,0.0,0.99807,0.00193489,Voluntary
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,1457.0,0,1457.0,0.677,2200.0,45.0,0.364,0.0,0.99499,0.00501,Involuntary
719868183,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,0,1456.0,0.694,2843.0,42.0,0.5,0.0,0.99452,0.00548,Voluntary
715487733,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452.0,0,1452.0,0.553,2287.0,42.0,0.5,0.0,0.99686,0.00314112,Involuntary
708726708,Attrited Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,36,6,2,3,1451.0,599,852.0,0.752,2192.0,35.0,0.458,0.413,0.99499,0.00501,Voluntary
713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092.0,38.0,0.31,0.0,0.99495,0.00505,Involuntary
789777408,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442.0,1428,14.0,0.496,1134.0,26.0,0.238,0.99,0.99485,0.00515,Voluntary
711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,1,2,4,1440.0,1211,229.0,0.465,2141.0,40.0,0.481,0.841,0.99703,0.00296843,Involuntary
720150858,Attrited Customer,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,0,1439.0,0.89,2932.0,44.0,0.913,0.0,0.97609,0.02391,Voluntary
712767858,Attrited Customer,42,F,0,College,Single,$40K - $60K,Blue,30,5,2,3,1438.3,1223,215.3,0.491,2181.0,43.0,0.593,0.85,0.99378,0.00622,Involuntary
708946008,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,5,2,2,1438.3,1214,224.3,0.783,2445.0,39.0,0.444,0.844,0.99137,0.00863,Voluntary
715297908,Attrited Customer,41,F,4,College,Unknown,Unknown,Blue,22,4,2,3,1438.3,1125,313.3,0.611,2534.0,52.0,0.486,0.782,0.9949,0.0051,Involuntary
718230933,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,378.3,0.301,1253.0,29.0,0.318,0.737,0.99504,0.00495524,Voluntary
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985.0,38.0,0.407,0.716,0.99892,0.0010775,Involuntary
772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702.0,12.0,0.714,0.713,0.99717,0.00282527,Voluntary
715366083,Attrited Customer,52,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,1438.3,978,460.3,0.773,947.0,33.0,0.571,0.68,0.99581,0.00418811,Involuntary
721480158,Attrited Customer,50,F,2,Unknown,Married,Less than $40K,Blue,43,3,3,2,1438.3,910,528.3,0.66,2370.0,44.0,0.467,0.633,0.99497,0.00503,Voluntary
708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760.0,21.0,0.615,0.626,0.99338,0.00662,Involuntary
713949858,Attrited Customer,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,886,552.3,0.24,1674.0,42.0,0.312,0.616,0.99866,0.00133669,Voluntary
778617708,Attrited Customer,46,M,3,College,Married,$80K - $120K,Blue,26,6,2,3,1438.3,864,574.3,0.766,2299.0,40.0,0.481,0.601,0.99485,0.00515,Involuntary
713891133,Attrited Customer,41,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,1438.3,834,604.3,0.407,1890.0,43.0,0.387,0.58,0.99207,0.00793,Voluntary
711456108,Attrited Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488.0,44.0,0.692,0.569,0.99714,0.00285845,Involuntary
708154833,Attrited Customer,39,F,2,Graduate,Single,Less than $40K,Blue,27,1,3,3,1438.3,811,627.3,0.571,2336.0,46.0,0.278,0.564,0.99671,0.00329379,Voluntary
779471883,Attrited Customer,54,F,1,Graduate,Married,Less than $40K,Blue,40,2,3,1,1438.3,808,630.3,0.997,705.0,19.0,0.9,0.562,0.99028,0.00972,Involuntary
718437033,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527.0,38.0,0.583,0.473,0.99462,0.00538,Voluntary
712927383,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,36,3,3,3,1438.3,642,796.3,0.405,1939.0,49.0,0.4,0.446,0.9968,0.00320374,Involuntary
